periode_data,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
201807,2018-07-27,DKI4 (Lubang Buaya),86,31,14,95,12,95,O3,SEDANG
201807,2018-07-28,DKI4 (Lubang Buaya),92,32,28,118,13,118,O3,TIDAK SEHAT
201807,2018-07-29,DKI4 (Lubang Buaya),74,30,19,89,13,89,O3,SEDANG
201807,2018-07-30,DKI4 (Lubang Buaya),92,31,22,78,16,92,PM10,SEDANG
201807,2018-07-31,DKI4 (Lubang Buaya),79,29,16,83,10,83,O3,SEDANG
201807,2018-07-01,DKI5 (Kebon Jeruk) Jakarta Barat,70,21,26,205,6,205,O3,SANGAT TIDAK SEHAT
201807,2018-07-02,DKI5 (Kebon Jeruk) Jakarta Barat,77,23,28,142,5,142,O3,TIDAK SEHAT
201807,2018-07-03,DKI5 (Kebon Jeruk) Jakarta Barat,66,20,23,160,5,160,O3,TIDAK SEHAT
201807,2018-07-04,DKI5 (Kebon Jeruk) Jakarta Barat,73,21,17,175,7,175,O3,TIDAK SEHAT
201807,2018-07-05,DKI5 (Kebon Jeruk) Jakarta Barat,59,19,16,123,5,123,O3,TIDAK SEHAT
201807,2018-07-06,DKI5 (Kebon Jeruk) Jakarta Barat,54,22,16,113,5,113,O3,TIDAK SEHAT
201807,2018-07-07,DKI5 (Kebon Jeruk) Jakarta Barat,72,24,32,104,9,104,O3,TIDAK SEHAT
201807,2018-07-08,DKI5 (Kebon Jeruk) Jakarta Barat,85,23,32,109,9,109,O3,TIDAK SEHAT
201807,2018-07-09,DKI5 (Kebon Jeruk) Jakarta Barat,65,19,17,116,5,116,O3,TIDAK SEHAT
201807,2018-07-10,DKI5 (Kebon Jeruk) Jakarta Barat,72,22,18,105,5,105,O3,TIDAK SEHAT
201807,2018-07-11,DKI5 (Kebon Jeruk) Jakarta Barat,68,25,17,116,5,116,O3,TIDAK SEHAT
201807,2018-07-12,DKI5 (Kebon Jeruk) Jakarta Barat,68,28,16,117,5,117,O3,TIDAK SEHAT
201807,2018-07-13,DKI5 (Kebon Jeruk) Jakarta Barat,66,23,16,97,5,97,O3,SEDANG
201807,2018-07-14,DKI5 (Kebon Jeruk) Jakarta Barat,71,23,19,117,5,117,O3,TIDAK SEHAT
201807,2018-07-15,DKI5 (Kebon Jeruk) Jakarta Barat,58,19,14,126,3,126,O3,TIDAK SEHAT
201807,2018-07-16,DKI5 (Kebon Jeruk) Jakarta Barat,53,23,14,222,4,222,O3,SANGAT TIDAK SEHAT
201807,2018-07-17,DKI5 (Kebon Jeruk) Jakarta Barat,64,26,20,205,6,205,O3,SANGAT TIDAK SEHAT
201807,2018-07-18,DKI5 (Kebon Jeruk) Jakarta Barat,77,22,25,208,5,208,O3,SANGAT TIDAK SEHAT
201807,2018-07-19,DKI5 (Kebon Jeruk) Jakarta Barat,74,22,19,188,6,188,O3,TIDAK SEHAT
201807,2018-07-20,DKI5 (Kebon Jeruk) Jakarta Barat,66,24,16,113,6,113,O3,TIDAK SEHAT
201807,2018-07-21,DKI5 (Kebon Jeruk) Jakarta Barat,60,24,14,151,4,151,O3,TIDAK SEHAT
201807,2018-07-22,DKI5 (Kebon Jeruk) Jakarta Barat,72,20,22,166,5,166,O3,TIDAK SEHAT
201807,2018-07-23,DKI5 (Kebon Jeruk) Jakarta Barat,56,22,18,191,6,191,O3,TIDAK SEHAT
201807,2018-07-24,DKI5 (Kebon Jeruk) Jakarta Barat,68,22,21,184,8,184,O3,TIDAK SEHAT
201807,2018-07-25,DKI5 (Kebon Jeruk) Jakarta Barat,73,24,23,153,7,153,O3,TIDAK SEHAT
201807,2018-07-26,DKI5 (Kebon Jeruk) Jakarta Barat,63,25,20,168,7,168,O3,TIDAK SEHAT
201807,2018-07-27,DKI5 (Kebon Jeruk) Jakarta Barat,67,23,19,197,6,197,O3,TIDAK SEHAT
201807,2018-07-28,DKI5 (Kebon Jeruk) Jakarta Barat,80,24,30,234,6,234,O3,SANGAT TIDAK SEHAT
201807,2018-07-29,DKI5 (Kebon Jeruk) Jakarta Barat,77,22,23,202,5,202,O3,SANGAT TIDAK SEHAT
201807,2018-07-30,DKI5 (Kebon Jeruk) Jakarta Barat,85,23,23,174,7,174,O3,TIDAK SEHAT
201807,2018-07-31,DKI5 (Kebon Jeruk) Jakarta Barat,79,22,22,156,8,156,O3,TIDAK SEHAT
201808,2018-08-01,DKI1 (Bunderan HI),76,10,18,31,5,76,PM10,SEDANG
201808,2018-08-02,DKI1 (Bunderan HI),53,10,18,29,4,53,PM10,SEDANG
201802,2018-02-07,DKI4 (Lubang Buaya),42,50,23,35,11,50,SO2,BAIK
201802,2018-02-08,DKI4 (Lubang Buaya),52,49,38,31,11,52,PM10,SEDANG
201802,2018-02-09,DKI4 (Lubang Buaya),53,,47,30,10,53,PM10,SEDANG
201802,2018-02-10,DKI4 (Lubang Buaya),40,2,30,34,10,40,PM10,BAIK
201802,2018-02-11,DKI4 (Lubang Buaya),35,3,12,29,7,35,PM10,BAIK
201802,2018-02-12,DKI4 (Lubang Buaya),50,2,24,40,7,50,PM10,BAIK
201802,2018-02-13,DKI4 (Lubang Buaya),57,2,17,38,10,57,PM10,SEDANG
201802,2018-02-14,DKI4 (Lubang Buaya),,,,,,,,TIDAK ADA DATA
201802,2018-02-15,DKI4 (Lubang Buaya),55,2,47,22,12,55,PM10,SEDANG
201802,2018-02-16,DKI4 (Lubang Buaya),19,2,11,31,5,31,O3,BAIK
201802,2018-02-17,DKI4 (Lubang Buaya),53,3,18,31,11,53,PM10,SEDANG
201802,2018-02-18,DKI4 (Lubang Buaya),30,3,11,45,6,45,O3,BAIK
201802,2018-02-19,DKI4 (Lubang Buaya),30,3,11,34,7,34,O3,BAIK
201802,2018-02-20,DKI4 (Lubang Buaya),45,5,22,41,11,45,PM10,BAIK
201802,2018-02-21,DKI4 (Lubang Buaya),57,5,12,41,11,57,PM10,SEDANG
201802,2018-02-22,DKI4 (Lubang Buaya),53,4,20,35,10,53,PM10,SEDANG
201802,2018-02-23,DKI4 (Lubang Buaya),64,5,20,61,14,64,PM10,SEDANG
201802,2018-02-24,DKI4 (Lubang Buaya),41,2,12,42,10,42,O3,BAIK
201802,2018-02-25,DKI4 (Lubang Buaya),,3,13,64,10,64,O3,SEDANG
201802,2018-02-26,DKI4 (Lubang Buaya),,4,10,58,10,58,O3,SEDANG
201802,2018-02-27,DKI4 (Lubang Buaya),37,3,19,52,12,52,O3,SEDANG
201802,2018-02-28,DKI4 (Lubang Buaya),54,2,16,43,10,54,PM10,SEDANG
201802,2018-02-01,DKI5 (Kebon Jeruk) Jakarta Barat,34,43,32,73,3,73,O3,SEDANG
201802,2018-02-02,DKI5 (Kebon Jeruk) Jakarta Barat,46,45,34,61,4,61,O3,SEDANG
201802,2018-02-03,DKI5 (Kebon Jeruk) Jakarta Barat,35,38,21,59,3,59,O3,SEDANG
201802,2018-02-04,DKI5 (Kebon Jeruk) Jakarta Barat,27,36,28,57,3,57,O3,SEDANG
201802,2018-02-05,DKI5 (Kebon Jeruk) Jakarta Barat,24,35,28,66,3,66,O3,SEDANG
201802,2018-02-06,DKI5 (Kebon Jeruk) Jakarta Barat,40,40,59,75,6,75,O3,SEDANG
201802,2018-02-07,DKI5 (Kebon Jeruk) Jakarta Barat,37,38,38,89,4,89,O3,SEDANG
201802,2018-02-08,DKI5 (Kebon Jeruk) Jakarta Barat,39,,35,89,,89,O3,SEDANG
201802,2018-02-09,DKI5 (Kebon Jeruk) Jakarta Barat,53,,88,65,,88,CO,SEDANG
201802,2018-02-10,DKI5 (Kebon Jeruk) Jakarta Barat,32,8,34,58,,58,O3,SEDANG
201802,2018-02-11,DKI5 (Kebon Jeruk) Jakarta Barat,33,16,24,56,,56,O3,SEDANG
201802,2018-02-12,DKI5 (Kebon Jeruk) Jakarta Barat,44,,43,70,,70,O3,SEDANG
201802,2018-02-13,DKI5 (Kebon Jeruk) Jakarta Barat,50,10,25,75,5,75,O3,SEDANG
201802,2018-02-14,DKI5 (Kebon Jeruk) Jakarta Barat,44,11,27,80,6,80,O3,SEDANG
201802,2018-02-15,DKI5 (Kebon Jeruk) Jakarta Barat,46,12,63,58,5,63,CO,SEDANG
201802,2018-02-16,DKI5 (Kebon Jeruk) Jakarta Barat,19,7,17,68,3,68,O3,SEDANG
201802,2018-02-17,DKI5 (Kebon Jeruk) Jakarta Barat,34,10,23,48,3,48,O3,BAIK
201802,2018-02-18,DKI5 (Kebon Jeruk) Jakarta Barat,28,10,23,80,2,80,O3,SEDANG
201802,2018-02-19,DKI5 (Kebon Jeruk) Jakarta Barat,24,11,20,65,4,65,O3,SEDANG
201802,2018-02-20,DKI5 (Kebon Jeruk) Jakarta Barat,52,32,35,62,7,62,O3,SEDANG
201802,2018-02-21,DKI5 (Kebon Jeruk) Jakarta Barat,39,9,22,65,2,65,O3,SEDANG
201802,2018-02-22,DKI5 (Kebon Jeruk) Jakarta Barat,52,14,66,38,5,66,CO,SEDANG
201802,2018-02-23,DKI5 (Kebon Jeruk) Jakarta Barat,63,21,88,42,5,88,CO,SEDANG
201802,2018-02-24,DKI5 (Kebon Jeruk) Jakarta Barat,26,10,22,74,3,74,O3,SEDANG
201802,2018-02-25,DKI5 (Kebon Jeruk) Jakarta Barat,23,6,20,91,3,91,O3,SEDANG
201802,2018-02-26,DKI5 (Kebon Jeruk) Jakarta Barat,31,10,33,80,4,80,O3,SEDANG
201802,2018-02-27,DKI5 (Kebon Jeruk) Jakarta Barat,33,9,42,60,4,60,O3,SEDANG
201802,2018-02-28,DKI5 (Kebon Jeruk) Jakarta Barat,39,11,56,56,4,56,CO,SEDANG
201808,2018-08-03,DKI1 (Bunderan HI),57,10,16,40,3,57,PM10,SEDANG
201808,2018-08-04,DKI1 (Bunderan HI),56,10,13,49,3,56,PM10,SEDANG
201808,2018-08-05,DKI1 (Bunderan HI),46,12,11,32,3,46,PM10,BAIK
201808,2018-08-06,DKI1 (Bunderan HI),48,12,12,38,4,48,PM10,BAIK
201808,2018-08-07,DKI1 (Bunderan HI),64,11,16,37,4,64,PM10,SEDANG
201808,2018-08-08,DKI1 (Bunderan HI),53,12,19,29,5,53,PM10,SEDANG
201808,2018-08-09,DKI1 (Bunderan HI),72,11,19,28,4,72,PM10,SEDANG
201808,2018-08-10,DKI1 (Bunderan HI),60,11,18,28,4,60,PM10,SEDANG
201808,2018-08-11,DKI1 (Bunderan HI),69,11,17,29,4,69,PM10,SEDANG
201808,2018-08-12,DKI1 (Bunderan HI),62,11,14,29,4,62,PM10,SEDANG
201808,2018-08-13,DKI1 (Bunderan HI),63,11,13,31,2,63,PM10,SEDANG
201808,2018-08-14,DKI1 (Bunderan HI),74,12,13,48,2,74,PM10,SEDANG
201808,2018-08-15,DKI1 (Bunderan HI),62,11,13,45,2,62,PM10,SEDANG
201808,2018-08-16,DKI1 (Bunderan HI),64,12,13,34,3,64,PM10,SEDANG
201808,2018-08-17,DKI1 (Bunderan HI),59,11,15,33,3,59,PM10,SEDANG
201808,2018-08-18,DKI1 (Bunderan HI),60,11,11,27,3,60,PM10,SEDANG
201808,2018-08-19,DKI1 (Bunderan HI),55,11,10,47,2,55,PM10,SEDANG
201808,2018-08-20,DKI1 (Bunderan HI),54,10,13,18,3,54,PM10,SEDANG
201808,2018-08-21,DKI1 (Bunderan HI),60,11,16,18,3,60,PM10,SEDANG
201808,2018-08-22,DKI1 (Bunderan HI),62,10,16,17,4,62,PM10,SEDANG
201808,2018-08-23,DKI1 (Bunderan HI),62,12,17,21,4,62,PM10,SEDANG
201808,2018-08-24,DKI1 (Bunderan HI),68,11,20,17,4,68,PM10,SEDANG
201808,2018-08-25,DKI1 (Bunderan HI),67,11,19,29,3,67,PM10,SEDANG
201808,2018-08-26,DKI1 (Bunderan HI),62,10,13,22,3,62,PM10,SEDANG
201808,2018-08-27,DKI1 (Bunderan HI),70,11,17,24,3,70,PM10,SEDANG
201808,2018-08-28,DKI1 (Bunderan HI),67,11,17,,3,67,PM10,SEDANG
201808,2018-08-29,DKI1 (Bunderan HI),55,10,16,34,3,55,PM10,SEDANG
201808,2018-08-30,DKI1 (Bunderan HI),60,10,17,34,3,60,PM10,SEDANG
201808,2018-08-31,DKI1 (Bunderan HI),49,10,18,36,4,49,PM10,BAIK
201808,2018-08-01,DKI2 (Kelapa Gading),68,17,15,102,24,102,O3,TIDAK SEHAT
201808,2018-08-02,DKI2 (Kelapa Gading),63,20,8,160,20,160,O3,TIDAK SEHAT
201808,2018-08-03,DKI2 (Kelapa Gading),63,22,3,211,17,211,O3,SANGAT TIDAK SEHAT
201808,2018-08-04,DKI2 (Kelapa Gading),59,30,16,154,16,154,O3,TIDAK SEHAT
201808,2018-08-05,DKI2 (Kelapa Gading),56,20,14,203,16,203,O3,SANGAT TIDAK SEHAT
201808,2018-08-06,DKI2 (Kelapa Gading),60,21,10,202,23,202,O3,SANGAT TIDAK SEHAT
201808,2018-08-07,DKI2 (Kelapa Gading),65,23,10,104,25,104,O3,TIDAK SEHAT
201808,2018-08-08,DKI2 (Kelapa Gading),79,33,16,99,29,99,O3,SEDANG
201808,2018-08-09,DKI2 (Kelapa Gading),,24,9,112,18,112,O3,TIDAK SEHAT
201808,2018-08-10,DKI2 (Kelapa Gading),56,21,9,165,17,165,O3,TIDAK SEHAT
201808,2018-08-11,DKI2 (Kelapa Gading),65,18,16,125,19,125,O3,TIDAK SEHAT
201808,2018-08-12,DKI2 (Kelapa Gading),52,17,8,87,15,87,O3,SEDANG
201808,2018-08-13,DKI2 (Kelapa Gading),55,16,7,74,14,74,O3,SEDANG
201808,2018-08-14,DKI2 (Kelapa Gading),59,18,6,86,13,86,O3,SEDANG
201808,2018-08-15,DKI2 (Kelapa Gading),58,17,9,109,16,109,O3,TIDAK SEHAT
201808,2018-08-16,DKI2 (Kelapa Gading),59,18,9,97,15,97,O3,SEDANG
201805,2018-05-01,DKI1 (Bunderan HI),62,24,19,,9,62,PM10,SEDANG
201805,2018-05-02,DKI1 (Bunderan HI),62,23,22,,6,62,PM10,SEDANG
201805,2018-05-03,DKI1 (Bunderan HI),70,23,22,,4,70,PM10,SEDANG
201805,2018-05-04,DKI1 (Bunderan HI),78,23,31,,4,78,PM10,SEDANG
201805,2018-05-05,DKI1 (Bunderan HI),61,23,23,,3,61,PM10,SEDANG
201805,2018-05-06,DKI1 (Bunderan HI),48,23,17,,3,48,PM10,BAIK
201805,2018-05-07,DKI1 (Bunderan HI),50,24,17,,2,50,PM10,BAIK
201805,2018-05-08,DKI1 (Bunderan HI),51,25,21,,4,51,PM10,SEDANG
201805,2018-05-09,DKI1 (Bunderan HI),,24,20,,3,24,SO2,BAIK
201805,2018-05-10,DKI1 (Bunderan HI),55,2,18,36,3,55,PM10,SEDANG
201805,2018-05-11,DKI1 (Bunderan HI),49,1,16,33,3,49,PM10,BAIK
201805,2018-05-12,DKI1 (Bunderan HI),62,17,19,,3,62,PM10,SEDANG
201805,2018-05-13,DKI1 (Bunderan HI),43,16,22,59,3,59,O3,SEDANG
201805,2018-05-14,DKI1 (Bunderan HI),64,14,20,74,4,74,O3,SEDANG
201805,2018-05-15,DKI1 (Bunderan HI),63,14,24,80,4,80,O3,SEDANG
201805,2018-05-16,DKI1 (Bunderan HI),47,13,23,55,3,55,O3,SEDANG
201805,2018-05-17,DKI1 (Bunderan HI),51,14,19,30,4,51,PM10,SEDANG
201805,2018-05-18,DKI1 (Bunderan HI),42,13,11,27,2,42,PM10,BAIK
201805,2018-05-19,DKI1 (Bunderan HI),40,14,11,42,4,42,O3,BAIK
201805,2018-05-20,DKI1 (Bunderan HI),39,14,19,38,3,39,PM10,BAIK
201805,2018-05-21,DKI1 (Bunderan HI),29,14,17,50,4,50,O3,BAIK
201805,2018-05-22,DKI1 (Bunderan HI),40,14,14,34,4,40,PM10,BAIK
201805,2018-05-23,DKI1 (Bunderan HI),35,17,12,42,,42,O3,BAIK
201805,2018-05-24,DKI1 (Bunderan HI),19,17,,34,,34,O3,BAIK
201805,2018-05-25,DKI1 (Bunderan HI),55,18,,22,5,55,PM10,SEDANG
201805,2018-05-26,DKI1 (Bunderan HI),6,17,24,16,6,24,CO,BAIK
201805,2018-05-27,DKI1 (Bunderan HI),,,,,,0,,TIDAK ADA DATA
201805,2018-05-28,DKI1 (Bunderan HI),,,,,,0,,TIDAK ADA DATA
201805,2018-05-29,DKI1 (Bunderan HI),55,13,18,28,7,55,PM10,SEDANG
201805,2018-05-30,DKI1 (Bunderan HI),67,12,18,45,9,67,PM10,SEDANG
201805,2018-05-31,DKI1 (Bunderan HI),43,13,17,35,8,43,PM10,BAIK
201805,2018-05-01,DKI2 (Kelapa Gading),66,10,9,73,18,73,O3,SEDANG
201805,2018-05-02,DKI2 (Kelapa Gading),73,20,14,76,18,76,O3,SEDANG
201805,2018-05-03,DKI2 (Kelapa Gading),76,11,17,80,20,80,O3,SEDANG
201805,2018-05-04,DKI2 (Kelapa Gading),91,27,35,68,23,91,PM10,SEDANG
201805,2018-05-05,DKI2 (Kelapa Gading),76,19,15,69,17,76,PM10,SEDANG
201805,2018-05-06,DKI2 (Kelapa Gading),62,11,6,74,15,74,O3,SEDANG
201805,2018-05-07,DKI2 (Kelapa Gading),68,15,8,59,16,68,PM10,SEDANG
201805,2018-05-08,DKI2 (Kelapa Gading),69,19,11,76,17,76,O3,SEDANG
201805,2018-05-09,DKI2 (Kelapa Gading),73,18,10,96,20,96,O3,SEDANG
201805,2018-05-10,DKI2 (Kelapa Gading),71,25,6,66,15,71,PM10,SEDANG
201805,2018-05-11,DKI2 (Kelapa Gading),71,16,8,64,18,71,PM10,SEDANG
201805,2018-05-12,DKI2 (Kelapa Gading),79,20,12,68,21,79,PM10,SEDANG
201805,2018-05-13,DKI2 (Kelapa Gading),70,20,15,73,14,73,O3,SEDANG
201805,2018-05-14,DKI2 (Kelapa Gading),82,23,12,81,13,82,PM10,SEDANG
201805,2018-05-15,DKI2 (Kelapa Gading),85,23,17,,17,85,PM10,SEDANG
201805,2018-05-16,DKI2 (Kelapa Gading),75,26,16,,16,75,PM10,SEDANG
201805,2018-05-17,DKI2 (Kelapa Gading),54,13,14,36,16,54,PM10,SEDANG
201805,2018-05-18,DKI2 (Kelapa Gading),58,15,9,,11,58,PM10,SEDANG
201805,2018-05-19,DKI2 (Kelapa Gading),54,12,9,86,10,86,O3,SEDANG
201805,2018-05-20,DKI2 (Kelapa Gading),57,20,16,,12,57,PM10,SEDANG
201805,2018-05-21,DKI2 (Kelapa Gading),57,24,11,63,16,63,O3,SEDANG
201805,2018-05-22,DKI2 (Kelapa Gading),58,22,7,50,10,58,PM10,SEDANG
201805,2018-05-23,DKI2 (Kelapa Gading),56,15,6,44,12,56,PM10,SEDANG
201805,2018-05-24,DKI2 (Kelapa Gading),36,19,7,33,10,36,PM10,BAIK
201805,2018-05-25,DKI2 (Kelapa Gading),54,15,13,50,11,54,PM10,SEDANG
201805,2018-05-26,DKI2 (Kelapa Gading),61,20,11,59,13,61,PM10,SEDANG
201805,2018-05-27,DKI2 (Kelapa Gading),58,14,12,106,10,106,O3,TIDAK SEHAT
201805,2018-05-28,DKI2 (Kelapa Gading),64,14,18,120,33,120,O3,TIDAK SEHAT
201805,2018-05-29,DKI2 (Kelapa Gading),79,31,,75,20,79,PM10,SEDANG
201805,2018-05-30,DKI2 (Kelapa Gading),71,19,,102,20,102,O3,TIDAK SEHAT
201805,2018-05-31,DKI2 (Kelapa Gading),70,25,,183,20,183,O3,TIDAK SEHAT
201805,2018-05-01,DKI3 (Jagakarsa),70,15,12,81,5,81,O3,SEDANG
201805,2018-05-02,DKI3 (Jagakarsa),61,15,20,107,8,107,O3,TIDAK SEHAT
201805,2018-05-03,DKI3 (Jagakarsa),62,16,22,97,10,97,O3,SEDANG
201805,2018-05-04,DKI3 (Jagakarsa),,,,,,0,,TIDAK ADA DATA
201805,2018-05-05,DKI3 (Jagakarsa),51,,,,,51,PM10,SEDANG
201805,2018-05-06,DKI3 (Jagakarsa),41,,,,,41,PM10,BAIK
201805,2018-05-07,DKI3 (Jagakarsa),57,,,,,57,PM10,SEDANG
201805,2018-05-08,DKI3 (Jagakarsa),66,,15,113,7,113,O3,TIDAK SEHAT
201805,2018-05-09,DKI3 (Jagakarsa),62,16,17,105,7,105,O3,TIDAK SEHAT
201805,2018-05-10,DKI3 (Jagakarsa),66,15,10,85,7,85,O3,SEDANG
201805,2018-05-11,DKI3 (Jagakarsa),66,,15,75,7,75,O3,SEDANG
201805,2018-05-12,DKI3 (Jagakarsa),69,16,29,100,9,100,O3,SEDANG
201805,2018-05-13,DKI3 (Jagakarsa),79,17,26,97,11,97,O3,SEDANG
201805,2018-05-14,DKI3 (Jagakarsa),70,16,16,116,7,116,O3,TIDAK SEHAT
201805,2018-05-15,DKI3 (Jagakarsa),75,17,25,95,10,95,O3,SEDANG
201805,2018-05-16,DKI3 (Jagakarsa),68,17,17,83,9,83,O3,SEDANG
201805,2018-05-17,DKI3 (Jagakarsa),56,16,14,80,7,80,O3,SEDANG
201805,2018-05-18,DKI3 (Jagakarsa),74,16,18,76,7,76,O3,SEDANG
201805,2018-05-19,DKI3 (Jagakarsa),42,15,10,90,6,90,O3,SEDANG
201805,2018-05-20,DKI3 (Jagakarsa),47,15,22,86,8,86,O3,SEDANG
201805,2018-05-21,DKI3 (Jagakarsa),46,15,17,95,5,95,O3,SEDANG
201805,2018-05-22,DKI3 (Jagakarsa),50,15,12,67,7,67,O3,SEDANG
201805,2018-05-23,DKI3 (Jagakarsa),52,16,12,56,7,56,O3,SEDANG
201805,2018-05-24,DKI3 (Jagakarsa),28,15,12,68,6,68,O3,SEDANG
201805,2018-05-25,DKI3 (Jagakarsa),54,15,21,65,9,65,O3,SEDANG
201805,2018-05-26,DKI3 (Jagakarsa),65,16,16,78,8,78,O3,SEDANG
201805,2018-05-27,DKI3 (Jagakarsa),59,16,23,69,8,69,O3,SEDANG
201805,2018-05-28,DKI3 (Jagakarsa),57,15,17,64,6,64,O3,SEDANG
201805,2018-05-29,DKI3 (Jagakarsa),53,17,21,89,6,89,O3,SEDANG
201805,2018-05-30,DKI3 (Jagakarsa),70,16,24,116,7,116,O3,TIDAK SEHAT
201805,2018-05-31,DKI3 (Jagakarsa),73,16,20,78,10,78,O3,SEDANG
201805,2018-05-01,DKI4 (Lubang Buaya),73,25,14,57,8,73,PM10,SEDANG
201805,2018-05-02,DKI4 (Lubang Buaya),88,25,20,75,15,88,PM10,SEDANG
201805,2018-05-03,DKI4 (Lubang Buaya),103,27,23,70,16,103,PM10,TIDAK SEHAT
201805,2018-05-04,DKI4 (Lubang Buaya),87,24,46,60,15,87,PM10,SEDANG
201805,2018-05-05,DKI4 (Lubang Buaya),72,26,27,65,13,72,PM10,SEDANG
201805,2018-05-06,DKI4 (Lubang Buaya),70,26,11,46,10,70,PM10,SEDANG
201805,2018-05-07,DKI4 (Lubang Buaya),68,27,13,40,9,68,PM10,SEDANG
201805,2018-05-08,DKI4 (Lubang Buaya),79,26,18,96,14,96,O3,SEDANG
201805,2018-05-09,DKI4 (Lubang Buaya),93,27,21,60,12,93,PM10,SEDANG
201805,2018-05-10,DKI4 (Lubang Buaya),73,25,12,57,10,73,PM10,SEDANG
201805,2018-05-11,DKI4 (Lubang Buaya),74,27,12,41,12,74,PM10,SEDANG
201805,2018-05-12,DKI4 (Lubang Buaya),103,27,27,75,11,103,PM10,TIDAK SEHAT
201805,2018-05-13,DKI4 (Lubang Buaya),96,26,23,61,11,96,PM10,SEDANG
201805,2018-05-14,DKI4 (Lubang Buaya),87,26,15,92,10,92,O3,SEDANG
201805,2018-05-15,DKI4 (Lubang Buaya),94,27,24,74,15,94,PM10,SEDANG
201805,2018-05-16,DKI4 (Lubang Buaya),87,28,15,53,9,87,PM10,SEDANG
201805,2018-05-17,DKI4 (Lubang Buaya),65,25,16,39,11,65,PM10,SEDANG
201805,2018-05-18,DKI4 (Lubang Buaya),74,26,20,42,9,74,PM10,SEDANG
201805,2018-05-19,DKI4 (Lubang Buaya),59,24,13,62,9,62,O3,SEDANG
201805,2018-05-20,DKI4 (Lubang Buaya),57,25,29,49,10,57,PM10,SEDANG
201805,2018-05-21,DKI4 (Lubang Buaya),56,25,20,60,9,60,O3,SEDANG
201805,2018-05-22,DKI4 (Lubang Buaya),55,25,12,34,7,55,PM10,SEDANG
201805,2018-05-23,DKI4 (Lubang Buaya),58,26,10,30,9,58,PM10,SEDANG
201805,2018-05-24,DKI4 (Lubang Buaya),42,25,12,53,8,53,O3,SEDANG
201805,2018-05-25,DKI4 (Lubang Buaya),61,26,22,57,10,61,PM10,SEDANG
201805,2018-05-26,DKI4 (Lubang Buaya),71,29,15,51,11,71,PM10,SEDANG
201805,2018-05-27,DKI4 (Lubang Buaya),62,26,22,56,8,62,PM10,SEDANG
201805,2018-05-28,DKI4 (Lubang Buaya),61,24,55,64,9,64,O3,SEDANG
201805,2018-05-29,DKI4 (Lubang Buaya),84,28,20,57,12,84,PM10,SEDANG
201805,2018-05-30,DKI4 (Lubang Buaya),86,25,24,67,13,86,PM10,SEDANG
201805,2018-05-31,DKI4 (Lubang Buaya),83,28,21,114,20,114,O3,TIDAK SEHAT
201805,2018-05-01,DKI5 (Kebon Jeruk) Jakarta Barat,56,20,10,101,5,101,O3,TIDAK SEHAT
201805,2018-05-02,DKI5 (Kebon Jeruk) Jakarta Barat,64,18,18,183,5,183,O3,TIDAK SEHAT
201805,2018-05-03,DKI5 (Kebon Jeruk) Jakarta Barat,75,20,22,166,5,166,O3,TIDAK SEHAT
201805,2018-05-04,DKI5 (Kebon Jeruk) Jakarta Barat,85,19,24,164,8,164,O3,TIDAK SEHAT
201805,2018-05-05,DKI5 (Kebon Jeruk) Jakarta Barat,78,19,22,137,6,137,O3,TIDAK SEHAT
201805,2018-05-06,DKI5 (Kebon Jeruk) Jakarta Barat,62,22,8,109,4,109,O3,TIDAK SEHAT
201805,2018-05-07,DKI5 (Kebon Jeruk) Jakarta Barat,56,23,11,77,6,77,O3,SEDANG
201805,2018-05-08,DKI5 (Kebon Jeruk) Jakarta Barat,61,22,14,204,6,204,O3,SANGAT TIDAK SEHAT
201805,2018-05-09,DKI5 (Kebon Jeruk) Jakarta Barat,67,20,15,156,6,156,O3,TIDAK SEHAT
201805,2018-05-10,DKI5 (Kebon Jeruk) Jakarta Barat,61,20,9,107,5,107,O3,TIDAK SEHAT
201805,2018-05-11,DKI5 (Kebon Jeruk) Jakarta Barat,62,23,12,83,5,83,O3,SEDANG
201805,2018-05-12,DKI5 (Kebon Jeruk) Jakarta Barat,66,25,21,144,6,144,O3,TIDAK SEHAT
201805,2018-05-13,DKI5 (Kebon Jeruk) Jakarta Barat,78,18,23,131,5,131,O3,TIDAK SEHAT
201805,2018-05-14,DKI5 (Kebon Jeruk) Jakarta Barat,72,20,13,178,4,178,O3,TIDAK SEHAT
201805,2018-05-15,DKI5 (Kebon Jeruk) Jakarta Barat,84,20,25,143,5,143,O3,TIDAK SEHAT
201805,2018-05-16,DKI5 (Kebon Jeruk) Jakarta Barat,75,20,16,151,5,151,O3,TIDAK SEHAT
201805,2018-05-17,DKI5 (Kebon Jeruk) Jakarta Barat,63,16,12,78,5,78,O3,SEDANG
201805,2018-05-18,DKI5 (Kebon Jeruk) Jakarta Barat,78,19,26,86,6,86,O3,SEDANG
201805,2018-05-19,DKI5 (Kebon Jeruk) Jakarta Barat,54,16,11,102,4,102,O3,TIDAK SEHAT
201805,2018-05-20,DKI5 (Kebon Jeruk) Jakarta Barat,61,17,17,98,5,98,O3,SEDANG
201805,2018-05-21,DKI5 (Kebon Jeruk) Jakarta Barat,60,17,17,185,4,185,O3,TIDAK SEHAT
